graph,tags,nodes,edges,algorithm,crossings,mean_edge_length,edge_length_var,path_continuity,runtime_s,status
revolution,"[""Affiliation"", ""Social"", ""Unweighted""]",141,160,cf_cross_sep_vpsc,84,0.15778210297105377,0.02025593502505804,79.92194547856005,1.81,ok
train_terrorists,"[""Offline"", ""Social"", ""Weighted""]",64,243,cf_cross_sep_vpsc,1250,0.1136172946600853,0.005604556547934263,67.65903062298106,1.72,ok
fullerene_structures/C540,"[""Biological"", ""Chemical"", ""Spatial"", ""Unweighted""]",540,810,cf_cross_sep_vpsc,263,0.050150200182720275,0.00015620689401499538,60.53299343819723,10.21,ok
polbooks,"[""Informational"", ""Metadata"", ""Relatedness"", ""Unweighted""]",105,441,cf_cross_sep_vpsc,2701,0.08799336579814328,0.003528603626995238,45.97367057043577,2.6,ok
ugandan_village/friendship-6,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",139,632,cf_cross_sep_vpsc,15873,0.150498356264319,0.006601570171123168,79.89168105816232,6.89,ok
ugandan_village/friendship-1,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",202,547,cf_cross_sep_vpsc,6535,0.1162990751321427,0.006110400509605141,79.95871470234783,8.39,ok
ugandan_village/friendship-7,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",121,770,cf_cross_sep_vpsc,28956,0.18564610882601723,0.010906533784315935,86.36493698391442,8.06,ok
ugandan_village/friendship-2,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",181,688,cf_cross_sep_vpsc,17672,0.1439368466271378,0.0054410192361695735,83.23186865539972,9.23,ok
ugandan_village/friendship-5,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",184,720,cf_cross_sep_vpsc,20190,0.1344114318681373,0.006030247929168412,93.52800304051436,10.11,ok
ugandan_village/friendship-17,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",65,257,cf_cross_sep_vpsc,2143,0.1544327056362516,0.008777511939903506,70.84727781522881,1.66,ok
ugandan_village/friendship-15,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",120,274,cf_cross_sep_vpsc,1323,0.12326906315367406,0.005001801370623176,75.67259685082274,2.99,ok
ugandan_village/friendship-14,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",124,525,cf_cross_sep_vpsc,10322,0.15148870622969973,0.007848967199185163,83.61523036346898,5.22,ok
ugandan_village/friendship-12,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",229,872,cf_cross_sep_vpsc,27443,0.12633577484407593,0.005043352358628842,83.50532849130639,14.12,ok
ugandan_village/health-advice_2,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",170,394,cf_cross_sep_vpsc,3071,0.12007942422987322,0.005976640367913901,71.57570445958224,4.95,ok
ugandan_village/health-advice_1,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",187,431,cf_cross_sep_vpsc,4026,0.12324752479169816,0.005666825458571367,71.60849948437426,5.86,ok
ugandan_village/health-advice_5,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",166,386,cf_cross_sep_vpsc,2631,0.1175954730978699,0.004080125004198396,69.78316186841965,4.64,ok
ugandan_village/health-advice_6,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",131,284,cf_cross_sep_vpsc,1673,0.13638983685531683,0.007058710673986161,76.30210828645299,2.86,ok
ugandan_village/friendship-13,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",183,809,cf_cross_sep_vpsc,27556,0.15961509463722076,0.008250868291438241,86.99191661203886,10.86,ok
