graph,tags,nodes,edges,algorithm,crossings,mean_edge_length,edge_length_var,path_continuity,runtime_s,status
plant_pol_vazquez/All sites pooled,"[""Biological"", ""Food web"", ""Multilayer"", ""Weighted""]",104,164,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",195,0.12449835119939295,0.005153202486034601,61.07427680377458,8.64,ok
mist/genetic_mouse,"[""Biological"", ""Protein interactions"", ""Unweighted""]",214,252,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",10,0.02828305188431753,0.0003027614968331509,50.0194008217966,10.83,ok
terrorists_911,"[""Metadata"", ""Offline"", ""Social"", ""Unweighted""]",62,152,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",161,0.10457365895391973,0.002628420772502409,43.02910081554877,1.9,ok
london_transport,"[""Multilayer"", ""Public Transport"", ""Transportation"", ""Weighted""]",369,430,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",41,0.028777991029481788,0.00015918998642746874,38.88109201511847,45.77,ok
revolution,"[""Affiliation"", ""Social"", ""Unweighted""]",141,160,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",5,0.15857580088949902,0.004201349022291396,37.6227265340066,4.98,ok
train_terrorists,"[""Offline"", ""Social"", ""Weighted""]",64,243,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",900,0.0915397019487668,0.004894662221260971,38.839064347862674,7.94,ok
polbooks,"[""Informational"", ""Metadata"", ""Relatedness"", ""Unweighted""]",105,441,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",2240,0.09830829383386047,0.004401180285383791,40.01624160390654,28.45,ok
ugandan_village/friendship-1,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",202,547,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",7291,0.13303915179997677,0.0026334721867043837,74.13189239445875,26.24,ok
fullerene_structures/C500,"[""Biological"", ""Chemical"", ""Spatial"", ""Unweighted""]",500,750,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",245,0.053051806843280605,9.708305496828454e-05,60.46928987783779,128.88,ok
ugandan_village/friendship-6,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",139,632,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",15224,0.15202285743369448,0.004068899306702213,72.22540130762508,33.03,ok
fullerene_structures/C540,"[""Biological"", ""Chemical"", ""Spatial"", ""Unweighted""]",540,810,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",262,0.05090052786001499,8.359692660673966e-05,60.385254887695545,134.29,ok
ugandan_village/friendship-5,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",184,720,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",16250,0.1303735653226619,0.0031215904036363392,75.75951437832617,50.47,ok
ugandan_village/friendship-2,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",181,688,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",16175,0.14507766485752766,0.004784977289311304,74.27968731196185,63.33,ok
ugandan_village/friendship-17,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",65,257,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",2059,0.12001755558758198,0.006998601901075202,64.42369279600076,11.36,ok
ugandan_village/friendship-15,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",120,274,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",1344,0.09222581512603494,0.0029857776594863577,69.68600005514283,20.69,ok
ugandan_village/friendship-7,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",121,770,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",27373,0.2069553354573033,0.008146169806765365,78.48299314184561,61.21,ok
ugandan_village/friendship-12,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",229,872,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",26226,0.13112467472582362,0.003036655073303135,72.70615432945829,58.46,ok
