graph,tags,nodes,edges,algorithm,crossings,mean_edge_length,edge_length_var,path_continuity,runtime_s,status
fullerene_structures/C500,"[""Biological"", ""Chemical"", ""Spatial"", ""Unweighted""]",500,750,currentflow_repair,230,0.05245171116629344,0.00017766268656065203,60.35664131320311,96.23,ok
ugandan_village/friendship-6,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",139,632,currentflow_repair,12752,0.10760369115951494,0.005648811552109869,69.51077913160555,41.36,ok
ugandan_village/friendship-2,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",181,688,currentflow_repair,14131,0.11166311966139007,0.004922990909579775,73.14877323332037,46.95,ok
ugandan_village/friendship-1,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",202,547,currentflow_repair,5357,0.10349351872524243,0.00586240240414759,72.88602852687606,68.07,ok
ugandan_village/friendship-5,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",184,720,currentflow_repair,13621,0.0642037158894379,0.0022743813881243636,72.49725054352496,78.81,ok
ugandan_village/friendship-15,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",120,274,currentflow_repair,1063,0.10792471476548895,0.0061226462640442654,65.57304077668347,18.73,ok
ugandan_village/friendship-17,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",65,257,currentflow_repair,1741,0.12422263952319063,0.00918381299270138,61.82584578840808,15.12,ok
ugandan_village/friendship-7,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",121,770,currentflow_repair,22705,0.12359853322771767,0.00841635814054696,75.19927903334177,71.36,ok
ugandan_village/friendship-14,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",124,525,currentflow_repair,7500,0.10810106528291163,0.007145044878070425,71.71917610020499,60.04,ok
ugandan_village/health-advice_5,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",166,386,currentflow_repair,2270,0.10732332338220285,0.004123317571346723,62.0394644222445,15.56,ok
ugandan_village/friendship-13,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",183,809,currentflow_repair,21569,0.12663189962843444,0.0070729903714817875,77.50769628909285,80.88,ok
ugandan_village/health-advice_2,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",170,394,currentflow_repair,2492,0.10539489932385222,0.0064252355244405306,62.0724400950102,35.58,ok
ugandan_village/health-advice_1,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",187,431,currentflow_repair,2862,0.10249220970095342,0.00666965897356869,62.20457028872884,49.57,ok
ugandan_village/health-advice_3,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",185,638,currentflow_repair,13242,0.14682071820164455,0.007307255507784363,66.89134196063975,34.76,ok
ugandan_village/friendship-12,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",229,872,currentflow_repair,21362,0.0888655612950594,0.003941160531405157,72.09734657799838,99.72,ok
ugandan_village/health-advice_6,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",131,284,currentflow_repair,1136,0.11529295216522066,0.006670632745163262,58.50941897243741,17.71,ok
ugandan_village/health-advice_7,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",121,473,currentflow_repair,6825,0.09695095261531511,0.004305649563151178,71.6075317904043,33.5,ok
ugandan_village/health-advice_13,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",157,286,currentflow_repair,741,0.09199071416617999,0.0059367057807597195,60.94945741683113,28.79,ok
ugandan_village/health-advice_12,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",218,534,currentflow_repair,4948,0.10322781201019922,0.004321525010611514,67.6183404460958,37.42,ok
